urdu,transliteration,count
قہروعتاب,qahr-o-((ataab,1
بردنِ,burdan-e,1
طولانی,:tuulaanii,1
ملےگا,milegaa,1
فوتِ,faut-e,1
گل فروش,gul-farosh,1
تسلیمِ,tasliim-e,1
احوالِ,a;hvaal-e,1
پرستاریِ,parastaarii-e,1
خودا,;xvudaa,1
قبلہ,qiblah,1
بنےگی,banegii,1
مےوساغر,mai-o-saa;gar,1
خوں غلتیدہِ,;xuu;n-;galtiidah-e,1
گلہاے,gulhaa-e,1
تلخیِ,tal;xii-e,1
نا مہربان,naa-mihrbaan,1
جیبودامن,jeb-o-daaman,1
فرش,farsh,1
ایاغ,ayaa;g,1
پلکوں,palko;n,1
خطر,;xa:tar,1
انگلیاں,u;ngliyaa;n,1
تازہ واردانِ,taazah-vaaridaan-e,1
شناور,shinaavar,1
دل آزردگاں,dil-aazurdagaa;n,1
بطِ,ba:t-e,1
نمرود,namruud,1
چاہو,chaaho,1
پاوے,paave,1
سر مستیاں,sar-mastiyaa;n,1
غیبِ,;gaib-e,1
عیماے,((iimaa-e,1
ہموار,hamvaar,1
داماں,daamaa;n,1
غلطیہاے,;gala:tiihaa-e,1
دوست داری,dost-daarii,1
آرمیدگی,aaramiidagii,1
بیم,biim,1
در ہواے,dar-havaa-e,1
صحرا دست گاہوقطرہ,.sa;hraa-dast-gaah-o-qa:trah,1
کھانا,khaanaa,1
طی,:tay,1
فشارِ,fashaar-e,1
حسرتا,;hasrataa,1
سلام,salaam,1
گوہرِ,gauhar-e,1
فردِ,fard-e,1
تعلق,ta((alluq,1
رندانہ,rindaanah,1
زبانہاے,zabaa;nhaa-e,1
صبحومہر,.sub;h-o-mihr,1
سروساماں,sar-o-saamaa;n,1
ناچتے,naachte,1
سنم پرستوں,sanam-parasto;n,1
حسرت پرستِ,;hasrat-parast-e,1
دل جمعی,dil-jam((ii,1
دربانی,darbaanii,1
پرداز,pardaaz,1
اسیروں,asiiro;n,1
رہزنِ,rahzan-e,1
مبدّل,mubaddal,1
تباہی,tabaahii,1
سجدہ,sijdah,1
دل ستاں,dil-sitaa;n,1
دیدہودل,diidah-o-dil,1
حوصلے,;hau.sle,1
بتلائیں,batlaa))e;n,1
طعمہ,:tu((mah,1
رہینِ,rahiin-e,1
ریائی,riyaa))ii,1
ٹھہریں,;thahre;n,1
گواہِ,gavaah-e,1
جھاڑی,jhaa;rii,1
مقتل,maqtal,1
چھپنا,chhupnaa,1
بے رونقیِ,be-raunaqii-e,1
آزادہوخود بیں,aazaadah-o-;xvud-bii;n,1
دریا آشنا,daryaa-aashnaa,1
گھاس,ghaas,1
زینتِ,ziinat-e,1
چھیڑے,chhe;re,1
یوسفِ,yuusuf-e,1
با ہم دگر,baa-ham-digar,1
خسرو,;xusrau,1
داستانِ,daastaan-e,1
گونہ,guunah,1
کانٹوں,kaa;n;to;n,1
لباس,libaas,1
کھولنا,kholnaa,1
جاں گدازیِ,jaa;n-gudaazii-e,1
جھکنے,jhukne,1
نوازش,navaazish,1
مفلساں,muflisaa;n,1
لالہوگلونسریں,laalah-o-gul-o-nasrii;n,1
تعریف,ta((riif,1
رہ نما,rah-numaa,1
تفِ,taf-e,1
مٹنا,mi;tnaa,1
لعلوزمرّدوزروگوہر,la((l-o-zumurrud-o-zar-o-gauhar,1
مدّعیودیدہ,mudda((ii-o-diidah,1
گلدستہ,guldastah,1
کائنات,kaa))inaat,1
با وجودِ,baa-vujuud-e,1
پیچوخم,pech-o-;xam,1
کاسہِ,kaasah-e,1
تجاہل پیشگی,tajaahul-peshagii,1
خواب ناک,;xvaab-naak,1
چاہوں,chaahuu;n,1
سروروسوز,suruur-o-soz,1
شہیدوں,shahiido;n,1
سیہ,siyah,1
او,o,1
مےوانگبیں,mai-o-angabii;n,1
بنیے,baniye,1
کامیاب,kaamyaab,1
شفا,shafaa,1
چمن طرازیِ,chaman-:taraazii-e,1
روندی,rau;ndii,1
منکر,munkir,1
منسوب,mansuub,1
پہنچا,pahu;nchaa,1
چشمہاے,chashmhaa-e,1
دفینہ,dafiinah,1
رفت,raft,1
پوچھنا,puuchhnaa,1
دکھائی,dikhaa))ii,1
ڈراتا,;daraataa,1
مزدور,mazduur,1
طوفِ,:tauf-e,1
رکھیے,rakhye,1
بارش,baarish,1
بردہ,burdah,1
عارض,((aari.z,1
اوضاعِ,au.zaa((-e,1
بہرا,bahraa,1
نو خیز,nau-;xez,1
حریصِ,;harii.s-e,1
سیروتماشا,sair-o-tamaashaa,1
دل پذیر,dil-pa;ziir,1
نوازشہاے,navaazish'haa-e,1
فاقہ مستی,faaqah-mastii,1
ٹپکتا,;tapaktaa,1
ہلتے,hilte,1
صد ہزار,.sad-hazaar,1
سر تا سرِ,sar-taa-sar-e,1
لاتے,laate,1
بدر,badr,1
سر چشمہِ,sar-chashmah-e,1
حاجتِ,;haajat-e,1
ڈھونڈے,;dhuu;n;de,1
جمعوخرجِ,jam((-o-;xarj-e,1
دیگر,diigar,1
بستیوں,bastiyo;n,1
طالبِ,:taalib-e,1
برسوں,barso;n,1
کشودہ,kushuudah,1
نامہ,naamah,1
زرد,zard,1
حجّت,;hujjat,1
خوشامد طلبوں,;xvushaamad-:talabo;n,1
رقصِ,raq.s-e,1
گراں باریِ,giraa;n-baarii-e,1
ہوجیو,huujiyo,1
شاہد باز,shaahid-baaz,1
سیہ پوش,siyah-posh,1
ایک سا,ek-saa,1
دشنے,dashne,1
زنداں خانہ,zindaa;n-;xaanah,1
نبرد,nabard,1
دولتودیں,daulat-o-dii;n,1
جواہر,javaahir,1
زنگ,zang,1
تدرو,tadarv,1
درماندگی,darmaa;ndagii,1
تس,tis,1
ہوجیے,huujiye,1
مکافات,mukaafaat,1
گنجائش,gunjaa))ish,1
سر گراں,sar-giraa;n,1
کواکب سپہومہر علم,kavaakib-sipah-o-mihr-((alam,1
نازک بدن,naazuk-badan,1
آشنائی,aashnaa))ii,1
اجازتِ,ijaazat-e,1
شبانہ,shabaanah,1
نفی,nafii,1
پنبہ آگیں,punbah-aagii;n,1
کامِ,kaam-e,1
پڑیں,pa;rii;n,1
روحِ,ruu;h-e,1
جویا,juuyaa,1
باجا,baajaa,1
فیض,fai.z,1
نا عاقبت اندیش,naa-((aaqibat-andesh,1
زہرہِ,zahrah-e,1
گم گشتہ,gum-gashtah,1
کاروبارِ,kaar-o-baar-e,1
حوصلہ,;hau.salah,1
روک,rok,1
بیضہ آسا,bai.zah-aasaa,1
دعائیں,du((aa))e;n,1
تجدیدِ,tajdiid-e,1
خانہ ویراں ساز,;xaanah-viiraa;n-saaz,1
شوریدہِ,shoriidah-e,1
طوفاں گاہِ,:tuufaa;n-gaah-e,1
بغیرِ,ba;gair-e,1
لاتا,laataa,1
افسانہ,afsaanah,1
بے کثافت,be-ka;saafat,1
غلطی,;gala:tii,1
گریہولب,giryah-o-lab,1
زبونی کشِ,zabuunii-kash-e,1
نکتہ سرا,nuktah-saraa,1
برستی,barastii,1
وصلِ,va.sl-e,1
جمعوخرج,jam((-o-;xarj,1
عرقِ,((araq-e,1
لگاوٹ,lagaava;t,1
علیہ,((aliih,1
عاشقی,((aashiqii,1
خسروِ,;xusrav-e,1
دلودیں,dil-o-dii;n,1
عقیدہ,((aqiidah,1
مردمکِ,mardumak-e,1
آزمانا,aazmaanaa,1
سوچ,soch,1
حج,;haj,1
آتش پرست,aatish-parast,1
بے حاصل,be-;haa.sil,1
جست جو,just-juu,1
اشتیاق انگیز,ishtiyaaq-angez,1
تابوتواں,taab-o-tuvaa;n,1
لائقِ,laa))iq-e,1
التفاتِ,iltifaat-e,1
دلودیدہ,dil-o-diidah,1
نخشب,na;xshab,1
نشان,nishaan,1
تراوش,taraavish,1
صرصر,.sar.sar,1
ساختہوفصلِ,saa;xtah-o-fa.sl-e,1
جاں ستاں,jaa;n-sitaa;n,1
بے التفاتی,be-iltifaatii,1
گل چین,gul-chiin,1
قصور,qa.suur,1
پندار,pindaar,1
بادہ خوار,baadah-;xvaar,1
دلبراں,dilbaraa;n,1
خرابِ,;xaraab-e,1
خفائی,;xafaa))ii,1
شبنم استاں,shabnam-istaa;n,1
بخیہِ,ba;xyah-e,1
بادہوساغر,baadah-o-saa;gar,1
بریں,barii;n,1
رہ گزرِ,rah-guzar-e,1
بولے,bole,1
مشاہدہِ,mushaahadah-e,1
طنّاز,:tannaaz,1
بچّوں,bachcho;n,1
محشرِ,ma;hshar-e,1
سیم تن,siim-tan,1
وحشت کدہ,va;hshat-kadah,1
تئمّل,ta))ammul,1
عارضِ,((aari.z-e,1
گز,gaz,1
نظارہِ,na:zaarah-e,1
کاکل,kaakul,1
صد دانہ,.sad-daanah,1
خوں نابہ مشرب,;xuu;n-naabah-mashrab,1
ناصیہ سا,naa.siyah-saa,1
شورشِ,shorish-e,1
پریزادوں,pariizaado;n,1
دفتر,daftar,1
فریادی,faryaadii,1
رقم,raqam,1
اگاتا,ugaataa,1
بے رونقی,be-raunaqii,1
لڑیے,la;riye,1
نصیبوں,na.siibo;n,1
بہنے,bahne,1
تجھ سی,tujh-sii,1
فتنوں,fitno;n,1
فدا,fidaa,1
صفات,.sifaat,1
نوا پرداز,navaa-pardaaz,1
بتاؤں,bataa))uu;n,1
فرقت,farqat,1
اڑتی,u;rtii,1
پر گل,pur-gul,1
باد پیمائی,baad-pemaa))ii,1
گراں مایہ,giraa;n-maayah,1
نا ساز,naa-saaz,1
حجابِ,;hijaab-e,1
راہبر,raahbar,1
نغمہ سنج,na;gmah-sanj,1
نظارہ,na:zaarah,1
بیرونِ,bairuun-e,1
جوئبارِ,juu))ibaar-e,1
ساحلِ,saa;hil-e,1
سبزِ,sabz-e,1
سکو,sako,1
درودیوارِ,dar-o-diivaar-e,1
تکرارِ,takraar-e,1
دکھتے,dukhte,1
پڑھیے,pa;rhye,1
لائی,laa))ii,1
نایاب,naayaab,1
مرد افگنِ,mard-afgan-e,1
شب رو,shab-rau,1
طبیعتوں,:tabii((ato;n,1
آئینہ داری,aa))iinah-daarii,1
گالیاں,gaaliyaa;n,1
بیماریِ,biimaarii-e,1
سلطاں,sul:taa;n,1
خوں گشتہ,;xuu;n-gashtah,1
مشتاقِ,mushtaaq-e,1
ساغرومینا,saa;gar-o-miinaa,1
نکتہ داں,nuktah-daa;n,1
نا شگفتہ,naa-shiguftah,1
خوں بارِ,;xuu;n-baar-e,1
شفق,shafaq,1
عداوتِ,((adaavat-e,1
اترے,utre,1
ہشیار,hushyaar,1
صفاے,.safaa-e,1
کنارہ,kinaarah,1
سنگیں,sangii;n,1
لب تشنہِ,lab-tishnah-e,1
مانی,maanii,1
جاں کاہیِ,jaa;n-kaahii-e,1
ربط,rab:t,1
نا شناس,naa-shinaas,1
المِ,alam-e,1
چندے,chande,1
شگفتنِ,shuguftan-e,1
قتل گہ,qatl-gah,1
تکرار,takraar,1
توفیرِ,taufiir-e,1
پرتو,partav,1
شگفتنِ,shiguftan-e,1
شوریدہ حال,shoriidah-;haal,1
جوشوخروش,josh-o-;xarosh,1
کٹنے,ka;tne,1
بے ادبوں,be-adabo;n,1
نثار,ni;saar,1
بر پا,bar-paa,1
سمجھنی,samajhnii,1
دیوانِ,diivaan-e,1
بت خانہ,but-;xaanah,1
تہمت کشِ,tuhmat-kash-e,1
پہچانتا,pahchaantaa,1
ما,maa,1
ترانہِ,taraanah-e,1
تسلیموبدا,tasliim-o-badaa,1
یاروں,yaaro;n,1
کمخواب,kam;xvaab,1
مدّعا طلبی,mudda((aa-:talabii,1
تنگناے,tangnaa-e,1
تلے,tale,1
محفلیں,ma;hfile;n,1
صبر طلب,.sabr-:talab,1
جلوہ گاہ,jalvah-gaah,1
عنایت,((inaayat,1
شہرت,shuhrat,1
گراں مایگیِ,giraa;n-maayagii-e,1
غمہاے,;gamhaa-e,1
میسّر,muyassar,1
کلیسا,kaliisaa,1
کلہ,kulah,1
منصور,man.suur,1
گرا,giraa,1
کیموس,kaimuus,1
چرخ,char;x,1
معانی,ma((aanii,1
عنوانِ,((unvaan-e,1
فریدونوجموکیخسروودارابوبہمن,fariiduun-o-jam-o-kai;xusrav-o-daaraab-o-bahman,1
دشنام,dushnaam,1
نوک,nok,1
اندیشہہاے,andeshah'haa-e,1
شوریدہ,shoriidah,1
کجا,kujaa,1
طبیعتِ,:tabii((at-e,1
سبب,sabab,1
عیوبِ,((uyuub-e,1
سپاری,sipaarii,1
چھڑکا,chhi;rkaa,1
لانا,laanaa,1
دیوانگی,diivaanagii,1
پیاموچشم,payaam-o-chashm,1
غریب,;gariib,1
معینِ,mu((iin-e,1
مگس,magas,1
انتخاب,inti;xaab,1
مواخذہِ,muvaa;xa;zah-e,1
سماع,samaa((,1
آفتِ,aafat-e,1
گردش,gardish,1
بیان,bayaan,1
مہشر,mahshar,1
پیکاں,paikaa;n,1
مذکور,ma;zkuur,1
گفتگو,guftguu,1
کٹے,ka;te,1
تعلیمِ,ta((liim-e,1
کوسوں,koso;n,1
تحمّل,ta;hammul,1
معاملہ,mu((aamalah,1
عبرتِ,((ibrat-e,1
رخصت,ru;x.sat,1
رگوپے,rag-o-pai,1
ریشہ,reshah,1
اشکِ,ashk-e,1
سبک سر,subuk-sar,1
آذر فشاں,aa;zar-fishaa;n,1
بے خبر,be-;xabar,1
فسانہ خوانیِ,fasaanah-;xvaanii-e,1
آبادی,aabaadii,1
جلی,jalii,1
آوارہ,aavaarah,1
برس,baras,1
سیہ خانہِ,siyah-;xaanah-e,1
رندِ,rind-e,1
طعنہ,:ta((nah,1
دل آشفتگاں,dil-aashuftagaa;n,1
نکتہ چیں,nuktah-chii;n,1
رکاب,rakaab,1
خواہشیں,;xvaahishe;n,1
راہورسمِ,raah-o-rasm-e,1
لڑکپن,la;rakpan,1
یکتائی,yaktaa))ii,1
رعنائیِ,ra((naa))ii-e,1
رستخیز اندازہ,rast;xez-andaazah,1
بھولا,bhuulaa,1
زنجیرِ,zanjiir-e,1
دلگی,dillagii,1
نواہاے,navaahaa-e,1
نکلنا,nikalnaa,1
ملتوملک,millat-o-mulk,1
گستاخیِ,gustaa;xii-e,1
نیّر,nayyar,1
غم خانے,;gam-;xaane,1
پردہ داریِ,pardah-daarii-e,1
کھاویں‌گے,khaave;nge,1
سپاس,sipaas,1
بد تر,bad-tar,1
شعاع,shu((aa((,1
رہورسمِ,rah-o-rasm-e,1
زر,zar,1
زحمتِ,za;hmat-e,1
پرورش,parvarish,1
اجزا,ajzaa,1
نغمہ سرا,na;gmah-saraa,1
خان ماں خراب,;xaan-maa;n-;xaraab,1
جائیو,jaa))iyo,1
ریختے,re;xte,1
نازوغمزہ,naaz-o-;gamzah,1
کافِ,kaaf-e,1
ضعفِ,.zu((f-e,1
بلائیں,balaa))e;n,1
سر نگوں,sar-niguu;n,1
ملخ,mala;x,1
پیوں,piyuu;n,1
بہادرِ,bahaadur-e,1
سفرہ,sufrah,1
عقلودلوجاں,((aql-o-dil-o-jaa;n,1
داغ ساماں,daa;g-saamaa;n,1
چھڑکے,chhi;rke,1
بخیہ,ba;xyah,1
خالقِ,;xaaliq-e,1
رنجشِ,ranjish-e,1
لالے,laale,1
آزمائے,aazmaa))e,1
حیاتوبندِ,;hayaat-o-band-e,1
بچھائے,bichhaa))e,1
گرتا,girtaa,1
لشکر,lashkar,1
باتوں,baato;n,1
خو کردہِ,;xuu-kardah-e,1
شکیبوصبرِ,shikeb-o-.sabr-e,1
شرمندگی,sharmindagii,1
شوخوعاشقِ,sho;x-o-((aashiq-e,1
انگیز,angez,1
خورشید,;xvurshed,1
مانوں,maanuu;n,1
پیوند,paivand,1
دادہ,daadah,1
اخفاے,i;xfaa-e,1
جانیں,jaane;n,1
نیم جاں,niim-jaa;n,1
سیّارہ,saiyaarah,1
دہنِ,dahan-e,1
شیون,shevan,1
تمکینِ,tamkiin-e,1
تلافیِ,talaafii-e,1
نیک,nek,1
عذاب,((a;zaab,1
رہیے,rahye,1
بیاباں نوردِ,bayaabaa;n-navard-e,1
کیفییتِ,kaifiiyat-e,1
تابوتواں,taab-o-tavaa;n,1
انفعال,infa((aal,1
چکیدن,chakiidan,1
حدیثِ,;hadii;s-e,1
سرگشتہِ,sargashtah-e,1
خاموش,;xaamosh,1
آبوہواے,aab-o-havaa-e,1
کہاروں,kahaaro;n,1
ایمان,iimaan,1
بے گنہ,be-gunah,1
نزع,naz((,1
پہلوے,pahluu-e,1
کشادہ,kushaadah,1
کسبِ,kasb-e,1
فسردگی,fusurdagii,1
تذکرہِ,ta;zkirah-e,1
گل فشانیہاے,gul-fishaaniihaa-e,1
حلقہہاے,;halqah'haa-e,1
عتاب,((itaab,1
اندازوادا,andaaz-o-adaa,1
آبرو,aabruu,1
آب رو,aab-ruu,1
تشویشِ,tashviish-e,1
پری پیکر,parii-paikar,1
گنبدِ,gunbad-e,1
کندھا,kandhaa,1
نزول,nuzuul,1
اکرام,ikraam,1
سرمایہ,sarmaayah,1
ہجرِ,hijr-e,1
نا کردہ,naa-kardah,1
کھویا,khoyaa,1
اسامی,asaamii,1
پیو,piyo,1
دلیل,daliil,1
کیش,kesh,1
بے صرفہ,be-.sarfah,1
داب,daab,1
محشرستانِ,ma;hsharistaan-e,1
گھبرائیں,ghabraa))e;n,1
بخش,ba;xsh,1
گل افشانیِ,gul-afshaanii-e,1
اعضا,a((.zaa,1
آویں‌گے,aave;nge,1
سرمایہِ,sarmaayah-e,1
نوکر,naukar,1
پہنچتے,pahu;nchte,1
تکیہ گاہِ,takyah-gaah-e,1
انفعال,infi((aal,1
آفتاب پرست,aaftaab-parast,1
خدائی,;xudaa))ii,1
تن آسانی,tan-aasaanii,1
رہتی,rahtii,1
پرنیاں,parniyaa;n,1
چٹکنا,cha;taknaa,1
مکیں,makii;n,1
دوام,davaam,1
اخلاص,i;xlaa.s,1
نالہ فرسا,naalah-farsaa,1
آئینہ خانے,aa))iinah-;xaane,1
طرفہ,:turfah,1
روانہ,ravaanah,1
کاو کاوِ,kaav-kaav-e,1
تھمتا,thamtaa,1
رکتا,ruktaa,1
برشکالِ,barshkaal-e,1
زیر بارِ,zer-baar-e,1
شہیداں,shahiidaa;n,1
استغنا,isti;gnaa,1
معذور,ma((;zuur,1
در تشنگی مردگاں,dar-tishnagii-murdagaa;n,1
مہربانیہاے,mihrbaaniihaa-e,1
نفس پرور,nafas-parvar,1
مانے,maane,1
مغتنم,mu;gtanam,1
کھلےگا,khulegaa,1
جزوِ,juzv-e,1
بے بہرہ,be-bahrah,1
سرشارِ,sarshaar-e,1
ظن,:zan,1
آزادیِ,aazaadii-e,1
نگینِ,nagiin-e,1
ڈالیں‌گے,;daale;nge,1
خوشونا خوش,;xvush-o-naa-;xvush,1
مسجود,masjuud,1
بیکسی ہاے,bekasii-haa-e,1
در پِ,dar-pa-e,1
نظّارگی,na:z:zaaragii,1
کشت,kisht,1
مقبول,maqbuul,1
آبوگل,aab-o-gil,1
بہائی,bahaa))ii,1
چشموگوش,chashm-o-gosh,1
در قفاے,dar-qafaa-e,1
ہم طرحیودردِ,ham-:tar;hii-o-dard-e,1
ابنِ,ibn-e,1
پری رخ,parii-ru;x,1
یاس خیز,yaas-;xez,1
گل چینِ,gul-chiin-e,1
پیرِ,piir-e,1
وجودِ,vujuud-e,1
افسردگیِ,afsurdagii-e,1
ملنا,milnaa,1
چکّر,chakkar,1
وجدِ,vajd-e,1
پردہ دارِ,pardah-daar-e,1
جمالِ,jamaal-e,1
طہور,:tahuur,1
پڑیے,pa;rye,1
مقرّر,muqarrar,1
شہادت,shahaadat,1
نوحہ خواں,nau;hah-;xvaa;n,1
جلوہ ریزیِ,jalvah-rezii-e,1
ذوق فزا,;zauq-fizaa,1
پلنگ,palang,1
دیدار جو,diidaar-jo,1
عناں گسیختہ,((inaa;n-guse;xtah,1
مرے,mare,1
سیہ مستیِ,siyah-mastii-e,1
کروگے,karoge,1
کاغض,kaa;ga.z,1
ضرر,.zarar,1
سفیدی,safedii,1
ہوجو,huujo,1
جلانے,jalaane,1
بے حوصلگی,be-;hau.slagii,1
وصلویادِ,va.sl-o-yaad-e,1
سبزے,sabze,1
معاف,mu((aaf,1
شاہد,shaahid,1
مشہدِ,mashhad-e,1
فتنہ خو,fitnah-;xuu,1
کشادوبستِ,kushaad-o-bast-e,1
بے اختیار,be-i;xtiyaar,1
بنی,banii,1
انا ال بحر,anaa-al-ba;hr,1
گناہگار,gunaahgaar,1
رہوستمِ,rah-o-sitam-e,1
مشغولِ,mash;guul-e,1
خنجر آزما,;xanjar-aazmaa,1
ہنگامے,hangaame,1
تجھ سا,tujh-saa,1
دائم ال حبس,daa))im-ul-;habs,1
لاوےگی,laavegii,1
محرمیِ,ma;hramii-e,1
ستموجورِ,sitam-o-jor-e,1
لپٹنا,lipa;tnaa,1
کھو,kho,1
سادگیوپرکاری,saadagii-o-purkaarii,1
فرض,far.z,1
خفتہ,;xuftah,1
تھمے,thame,1
کوشش,koshish,1
صاف,.saaf,1
پس,pas,1
برّشِ,burrish-e,1
انصاف,in.saaf,1
مے خانے,mai-;xaane,1
تسکین,taskiin,1
تمہیدِ,tamhiid-e,1
کمندِ,kamand-e,1
نباتی,nabaatii,1
کہویں,kahve;n,1
ارزانیِ,arzaanii-e,1
شہریار,shahryaar,1
نیش,nesh,1
سراغِ,suraa;g-e,1
سلیماں جاہ,sulaimaa;n-jaah,1
فنا تعلیمِ,fanaa-ta((liim-e,1
تیغوکفن,te;g-o-kafan,1
دفترِ,daftar-e,1
آرزو خرامی,aarzuu-;xiraamii,1
گری,girii,1
لعلِ,la((l-e,1
عکسِ,((aks-e,1
بلبلیں,bulbule;n,1
تنکا,tinkaa,1
نعل بہا,na((l-bahaa,1
رو کشی,ruu-kashii,1
شانے,shaane,1
شائبہِ,shaa))ibah-e,1
آمد آمدِ,aamad-aamad-e,1
رقیبِ,raqiib-e,1
تاثیرِ,taa;siir-e,1
ذریعہِ,;zarii((ah-e,1
چمنوخوبیِ,chaman-o-;xuubii-e,1
فوجداری,faujdaarii,1
لیتے,lete,1
حائل,;haa))il,1
کھینچوں,khe;nchuu;n,1
پھرا,phiraa,1
رو شناسِ,ruu-shinaas-e,1
حقیقتِ,;haqiiqat-e,1
گہرہاے,guharhaa-e,1
خزانیِ,;xizaanii-e,1
ارمان,armaan,1
ناسور,naasuur,1
وصالِ,vi.saal-e,1
زیاد,ziyaad,1
تقویٰ,taqv;aa,1
ہفت,haft,1
بد عہدی,bad-((ahdii,1
سمجھیں‌گے,samjhe;nge,1
جاگے,jaage,1
جنّتِ,jannat-e,1
حسن پرستی,;husn-parastii,1
خاک انداز,;xaak-andaaz,1
چینِ,chiin-e,1
لخّت یاب,la;z;zat-yaab,1
رونقِ,raunaq-e,1
رسموراہ,rasm-o-raah,1
کمینِ,kamiin-e,1
شعاعِ,shu((aa((-e,1
بزرگ,buzurg,1
شنیدن,shuniidan,1
صورت خانہِ,.suurat-;xaanah-e,1
غم ناک,;gam-naak,1
ریزہِ,rezah-e,1
معدن,ma((dan,1
ظنّ,:zann,1
تشنہ کامی,tishnah-kaamii,1
دل بستگی,dil-bastagii,1
حجراں,;hijraa;n,1
ناک,naak,1
آستانِ,aastaan-e,1
پر پیچوخم,pur-pech-o-;xam,1
نار,naar,1
مکاں,makaa;n,1
نا انصاف,naa-in.saaf,1
قیسوکوہکن,qais-o-kohkan,1
ٹکڑا,;tuk;raa,1
ردِّ,radd-e,1
نظر گاہِ,na:zar-gaah-e,1
شہود,shuhuud,1
تلاشِ,talaash-e,1
آغوش کشائی,aa;gosh-kushaa))ii,1
زندانیِ,zindaanii-e,1
پر فشانی,par-fishaanii,1
دھبّے,dhabbe,1
سمجھونگا,samjhuu;ngaa,1
پر عربدہ,pur-((arbadah,1
الفط,ulfa:t,1
رکتی,ruktii,1
برائے,baraa))e,1
غمزہوعشوہوادا,;gamzah-o-((ishvah-o-adaa,1
کششِ,kashash-e,1
در خور,dar-;xvar,1
یک عالموعالم,yak-((aalam-o-((aalam,1
یاسوامّید,yaas-o-ummiid,1
کھانے,khaane,1
آنسو,aa;nsuu,1
ریشہِ,reshah-e,1
اچھل,uchhal,1
کاں,kaa;n,1
لکھوں,likhuu;n,1
خرابات,;xaraabaat,1
چور,chor,1
سلسلہِ,silsilah-e,1
بر خوردارِ,bar-;xvurdaar-e,1
عل؛ای ال رغمِ,((al;ii-al-ra;gm-e,1
نقشا,naqshaa,1
آہوفغاں,aah-o-fi;gaa;n,1
حلِ,;hall-e,1
کھینچے,khai;nche,1
ویرانی سی,viiraanii-sii,1
بے خروش,be-;xarosh,1
کھلنے,khulne,1
دل ستانی,dil-sitaanii,1
غلط بردار,;gala:t-bardaar,1
نا امّیدواری,naa-ummiidvaarii,1
عقوبت,((uquubat,1
بیدل,bedil,1
آئنہ خانے,aa))inah-;xaane,1
حمّام,;hammaam,1
واقعہ,vaaqi((ah,1
غم گساری,;gam-gusaarii,1
پئے ہم,pa))e-ham,1
لگنے,lagne,1
بے مزا,be-mazaa,1
سزاے,sazaa-e,1
پاشنہ,paashnah,1
رسمورہِ,rasm-o-rah-e,1
آبلہ,aablah,1
عتاب,((ataab,1
ذہن,;zahn,1
بیداد گر,bedaad-gar,1
خوں ریز,;xuu;n-rez,1
زعم,za((m,1
غضب,;ga.zab,1
حقِ,;haq-e,1
جاؤگے,jaa))oge,1
نوحہِ,nau;hah-e,1
سخنِ,su;xan-e,1
غریباں,;gariibaa;n,1
دست گاہِ,dast-gaah-e,1
وقتوں,vaqto;n,1
پریشانی,pareshaanii,1
لرزتا,laraztaa,1
نشیبوفراز,nasheb-o-faraaz,1
چڑھ,cha;rh,1
بے منّتِ,be-minnat-e,1
تہییہِ,tahiiyah-e,1
شیشہ باز,shiishah-baaz,1
گھبراۓگا,ghabraa))egaa,1
بے شیرازہ,be-shiiraazah,1
بقا,baqaa,1
بے خودیوہشیاری,be-;xvudii-o-hushyaarii,1
بجھائے,bujhaa))e,1
غفلتِ,;gaflat-e,1
ماریے,maariye,1
شعلہ بار,shu((lah-baar,1
ابروشبِ,abr-o-shab-e,1
اعمار,a((maar,1
شکایتِ,shikaayat-e,1
رہگزارِ,rahguzaar-e,1
فرشتوں,farishto;n,1
خلش,;xalish,1
حمزہ,;hamzah,1
ٹیڑھا,;te;rhaa,1
باوجودِ,baavujuud-e,1
نمک پاشِ,namak-paash-e,1
سادہ دل,saadah-dil,1
نوحہ گر,nau;hah-gar,1
کنگرِ,kungur-e,1
بے خونِ,be-;xuun-e,1
حکایاتِ,;hikaayaat-e,1
ادب,adab,1
برق خرام,barq-;xiraam,1
پرستش,parastish,1
بے خوابی,be-;xvaabii,1
صرصرِ,.sar.sar-e,1
بے حجابِ,be-;hijaab-e,1
چھیڑیں‌گے,chhe;re;nge,1
چیخوں,chii;xuu;n,1
بے خواب,be-;xvaab,1
محروم,ma;hruum,1
انگشتِ,angusht-e,1
چین,chain,1
پنہانی,pinhaanii,1
طراوت,:taraavat,1
آزردگیِ,aazurdagii-e,1
اٹھتے,u;thte,1
اگا,ugaa,1
نا یافت,naa-yaaft,1
نکمّا,nikammaa,1
رنگارنگ,rangaarang,1
بنیں‌گے,bane;nge,1
بودِ,buud-e,1
ایں,ii;n,1
ملیں,mile;n,1
فریادِ,faryaad-e,1
صیّاد,.saiyaad,1
لگاوے,lagaave,1
اٹھاتے,u;thaate,1
عبرت,((ibrat,1
بر سبیلِ,bar-sabiil-e,1
خوش حال,;xvush-;haal,1
انگلی,u;nglii,1
ستم ظریف,sitam-:zariif,1
بووے,bove,1
خالِ,;xaal-e,1
کائی,kaa))ii,1
ہنگامہ آرا,hangaamah-aaraa,1
جواہرِ,javaahir-e,1
سر منزلِ,sar-manzil-e,1
نور ال عینِ,nuur-ul-((ain-e,1
پڑتی,pa;rtii,1
پابندِ,paaband-e,1
